TAI045;INDEXON TABL;TAB;100;BOX;1;950;80000;Dexamethasone
LLI006;INERSON 15 GR CRM;TUBE;1;TUBE;1;60500;48300;Desoxymethasone
24TAI021;INFALGIN TAB;TAB;100;STRIP;1;350;28000;Metamizole
LLI041;INFELD GEL 15 GR;TUBE;1;TUBE;1;46000;36600;Piroxicam
TAI084;INFELD TAB 20 MG;TAB;50;BOX;1;3250;130700;Piroxicam
TA163;INFELON TAB;TAB;50;BOX;1;10650;461700;Mesterolone
00015223;INFRARED DIGITAL THERMOMETER FT 65 BEURER;PCS;1;PCS;1;650000;543500;Alat Kesehatan
010539;INH 100 MG KF TAB;TAB;100;BOX;1;230;18000;Isoniazide
010617;INH 300 MG KF TAB;TAB;100;BOX;1;330;26000;Isoniazide
TAI068;INHIPRAZ 30 MG;TAB;10;BOX;1;148000;1285000;Lansoprazol
TAI279;INHIPUMP TAB;TAB;1;BOX;1;14000;12242;Omeprazole
TAI475;INLACIN 100 MG TAB;TAB;30;BOX;1;6650;165750;Herbal
TAI243;INLACIN 50 MG TAB;TAB;30;BOX;1;3300;79650;Herbal
TAI258;INLACTA TAB 30;STRIP;3;BOX;1;85500;213501;Suplemen
TAI005;INOXIN - 400 TAB;TAB;150;BOX;1;500;63450;Isoniazide
SYI017;INPEPSA SYR 100 ML;BTL;1;BTL;1;72000;62600;Sucralfate
SYI018;INPEPSA SYR 200 ML;BTL;1;BTL;1;104500;91000;Sucralfate
TAI046;INSAAR 50 MG TAB;TAB;30;BOX;1;15650;408000;Losartan
LLI017;INSTO EYE DROP 15 ML (B);BTL;1;BTL;1;21000;17500;Tetrahydrozoline
LLI010;INSTO EYE DROP 7,5 ML (K);BTL;1;BTL;1;13500;11500;Tetrahydrozoline
LLI028;INSTO MOIST 7,5 ML (DRY EYES);BTL;1;BTL;1;14000;11750;Hydroxypropylmethylcellulose / HPMC
LLI035;INTERBI CREAM 5GR;TUBE;1;TUBE;1;40000;31500;Terbinafine
011020;INTERCO CAPS;TAB;100;BOX;1;3950;314000;Mecobalamine
LLI053;INTERCON CREAM 10 GR;TUBE;1;TUBE;1;110000;92150;Mometasone furoate
LLI276;INTERCON OINTMENT 10 GR;TUBE;1;TUBE;1;110000;92000;Mometasone furoate
TAI125;INTERDOXIN 100 MG TAB;TAB;20;BOX;1;7850;125600;Doxycycline
TAI049;INTERDOXIN 50 MG CAPS;TAB;20;BOX;1;6000;96760;Doxycycline
TAI022;INTERFLOX 500 MG TAB;TAB;12;BOX;1;19250;201000;Ciprofloxacin
SYI019;INTERHISTIN 60 ML SYR;BTL;1;BTL;1;51000;40500;Mebhydroline
TAI047;INTERHISTIN TABLET;TAB;100;BOX;1;800;65000;Mebhydroline
010111;INTERLAC OIL DROP;BTL;1;BTL;1;315000;274500;Probiotik
00013372;INTERLAC STICK PACK SACHET;SACH;30;BOX;1;11000;264000;Probiotik
1100001230;INTERLAC TAB LEMON;TAB;30;BOX;1;12250;294000;probiotik
012167;INTERLAC TAB STRAW;TAB;30;BOX;1;11550;301020;probiotik
TAI026;INTERMOXIL 500 MG TAB;TAB;100;BOX;1;4850;387000;Amoxicillin
SYA061;INTERMOXIL SYR 60 ML;BTL;1;BTL;1;59000;47000;Amoxicillin
TAI013;INTERNOLOL 50 MG TAB;TAB;30;BOX;1;3150;75000;Atenolol
SY020;INTERPECT 15 ELIXIR 60 ML;BTL;1;BTL;1;50500;39000;Ambroxol
SYI025;INTERPECT 30 ELIXIR 60 ML;BTL;1;BTL;1;66500;51000;Ambroxol
TAI66;INTERPECT TABLET 30 MG;TAB;100;BOX;1;1650;129500;Ambroxol
TAI018;INTERPRIL 10 MG TAB;TAB;30;BOX;1;6900;165000;Lisinopril
TAI033;INTERPRIL 5 MG TABL;STRIP;3;BOX;1;4300;11145;Lisinopril
TAI86;INTERVASK 10 MG TABLET;TAB;30;BOX;1;12100;291000;Amlodipine
TAO89;INTERVASK 5 MG TABLET;TAB;30;BOX;1;6950;167010;Amlodipine
TAI93;INTERXANTHIN TAB;STRIP;3;BOX;1;140000;364005;Suplemen
15011592;INTERZINC 20 MG TAB 100;TAB;100;BOX;1;5000;418500;Zinc
SYI21;INTERZINC SYR 60 ML;BTL;1;BTL;1;52500;42000;Zinc
TAI12;INTERZOL 200 MG TAB;TAB;50;BOX;1;7250;313750;Ketoconazole
LLI505;INTERZOL CREAM;TUBE;1;TUBE;1;33500;26700;Ketoconazole
TAI89;INTIDROL 16 MG;TAB;50;BOX;1;10850;471250;Methylprednisolone
TAI059;INTIDROL 4 MG TAB;TAB;50;BOX;1;4350;187500;Methylprednisolone
TAI124;INTIFEN TAB;TAB;100;BOX;1;4900;423500;Ketotifen
TAI50;INTRIZIN 10 MG TAB;TAB;30;BOX;1;8200;205020;Cetirizine
010463;INTRIZIN DROPS 15 ML;BTL;1;BTL;1;105000;91650;Cetirizine
SYI258;INTRIZIN SYR 60 ML;BTL;1;BTL;1;80000;66000;Cetirizine
TAI061;INVOMIT 4 MG TAB;TAB;18;BOX;1;20000;314010;Ondansetron
TAI156;INVOMIT 8 MG TAB;TAB;18;BOX;1;29700;465012;Ondansetron
011466;INZA TAB 25;STRIP;25;BOX;1;2500;51500;Pseudoephedrine
010428;INZANA TAB 25;STRIP;25;BOX;1;1500;21550;Asetosal / Asam asetilsalisilat
LLI044;IODINE POVIDONE 30 ML ONEMAD;BTL;1;BTL;1;4500;3400;Povidone iodine
LLI054;IODINE POVIDONE 60 ML ONEMED;BTL;1;BTL;1;6000;4750;Povidone iodine
TAO376;IRBESARTAN 150 MG TAB INF;TAB;50;BOX;1;1500;53750;Irbesartan
012177;IRBESARTAN 150 MG TAB NOVELL;TAB;20;BOX;1;1750;28500;Irbesartan
012178;IRBESARTAN 300 MG TAB NOVELL;TAB;20;BOX;1;3300;55000;Irbesartan
TAI32;IRBOSYD TAB;TAB;100;BOX;1;2100;145500;Mebeverine
TAI210;IREMAX TAB;TAB;100;BOX;1;1300;113500;Ibuprofen
TAI58;IRVASK 150 MG TAB;TAB;30;BOX;1;11850;309000;Irbesartan
TAI325;IRVASK 300 MG TAB;TAB;30;BOX;1;16450;429000;Irbesartan
TAI074;IRVELL 150 TAB;TAB;20;BOX;1;9850;171400;Irbesartan
TAI05;IRVELL 300 TAB;TAB;20;BOX;1;12950;225000;Irbesartan
SYI022;ISOPRINOSINE SIRUP 60 ML;BTL;1;BTL;1;122000;106150;Isoprinosine
TAI017;ISOPRINOSINE TAB;TAB;8;BOX;1;15150;105152;Isoprinosine
TAI054;ISORIC 100 MG;TAB;50;BOX;1;2650;110000;Allopurinol
TAI076;ISORIC 300 MG;TAB;50;BOX;1;5000;207500;Allopurinol
SYS02;ISPRINOL SIRUP 60 ML;BTL;1;BTL;1;93000;80500;Methisoprinol
SYT02;ISPRINOL TABLET;TAB;8;BOX;1;11000;76504;Methisoprinol
TAI62;ITAMOL FORTE TAB;TAB;100;BOX;1;350;25000;Paracetamol
TAI61;ITAMOL TAB;TAB;100;BOX;1;300;19500;Paracetamol
SYI004;ITRABAT SYRUP;BTL;1;BTL;1;11500;8600;Guaifenesin
TAC03;ITRACONAZOLE 100 MG CAPS;TAB;30;BOX;1;5000;115500;Itraconazole
TAI003;ITRAMOL TABLET;TAB;100;BOX;1;250;18500;Paracetamol
TAI92;ITZOL CAPSUL;TAB;12;BOX;1;26000;270000;Itraconazole
730001474;IVERMAX TAB;TAB;10;BOX;1;25300;219500;Ivermectin
00014249;JAMU BERSALIN PIL KALENG 40 AIR MANCUR;PCS;1;PCS;1;198000;172500;Herbal
00014250;JAMU BERSALIN SERBUK KALENG 40 AIR MANCUR;PCS;1;PCS;1;158000;137500;Herbal
LLJ094;JAMU KEMBANG BULAN;PCS;1;PCS;1;16000;12600;Herbal
012926;JAMU RAPET WANGI KAPLET;KTK;1;KTK;1;10000;8700;Herbal
TAJ164;JANUMET 50/1000 MG TAB;TAB;28;BOX;1;10500;254800;Sitagliptin
TAJ243;JANUMET 50/500 MG TAB;TAB;28;BOX;1;10500;254800;Sitagliptin
00013993;JANUMET XR 100/1000MG 28TAB;TAB;28;BOX;1;21500;523600;Sitagliptin
00013998;JANUMET XR 50/1000MG 28TAB;TAB;28;BOX;1;21500;523600;Sitagliptin
00014100;JANUMET XR 50/500MG 28TAB;TAB;28;BOX;1;21500;523600;Sitagliptin
TAJ99;JANUVIA 100 MG TAB;TAB;28;BOX;1;19500;474600;Sitagliptin
TAJ110;JANUVIA 50 MG TAB;TAB;28;BOX;1;18500;450800;Sitagliptin
00014514;JARDIANCE 10 MG TAB;TAB;30;BOX;1;20000;522000;Empagliflozin
00014735;JARDIANCE 25 MG TAB;TAB;30;BOX;1;23000;602010;Empagliflozin
1100001504;JARDIANCE DUO 12.5+1000MG;TAB;30;BOX;1;13600;354510;Empagliflozin
1100001447;JARDIANCE DUO 12.5+500 MG TAB;TAB;30;BOX;1;13600;354510;Empagliflozin
1100001828;JARDIANCE DUO 12.5+850 MG TAB;TAB;30;BOX;1;13600;354510;Empagliflozin
730001330;JARDIANCE DUO 5+500 MG TAB;TAB;30;BOX;1;11850;308520;Empagliflozin
LLJ055;JESSCOOL EFF PACK;PCS;20;PACK;1;2000;33500;Suplemen
LLJ542;JOINTFIT EXTRA ROLLER GEL 35GR;BTL;1;BTL;1;71000;59000;Minyak Gosok
SYI028;JOINTFIT ROLLER GEL 35 GR;BTL;1;BTL;1;70000;59000;Minyak Gosok
00014399;JOYBE GROW EMULSION 200 ML;BTL;1;BTL;1;19500;15500;Suplemen
011847;JOYBE MADU KIDS ORANGE SYR 100 ML;BTL;1;BTL;1;13000;10400;Suplemen
730001336;JOYBE MADU KIDS ORIGINAL SYR 100 ML;BTL;1;BTL;1;12000;9600;Suplemen
1100001627;JOYBE MADU KIDS STRAW SYR 100 ML;BTL;1;BTL;1;13000;10400;Suplemen
TAK61;KADITIC 50 MG TABL;TAB;50;BOX;1;350;12500;Kalium diklofenak
TAK69;KAFLAM 25 MG TABLET;TAB;30;BOX;1;1700;36300;Kalium diklofenak
TAK66;KAFLAM 50 MG TABLET;TAB;30;BOX;1;3400;72000;Kalium diklofenak
LLK056;KAKA TUA OBAT SAKIT GIGI;BTL;1;BTL;1;12000;10000;Herbal
LLK113;KALCINOL N CREAM 5 GR;TUBE;1;TUBE;1;11500;8700;Neomycin sulfate
TAK100;KALITAKE SACH 5 GR;SACH;20;BOX;1;19000;302000;Calcium polystirene
LLK077;KALK NELLCO;BTL;1;BTL;1;28000;22150;Suplemen
1100001871;KALK NELLCO TAB;STRIP;10;BOX;1;4000;26000;Suplemen
TAK028;KALMECO 500 MG;TAB;100;BOX;1;3500;305000;Suplemen
TAK003;KALMETHASON TABL;TAB;200;BOX;1;150;17600;Dexamethasone
LLK042;KALMICETINE 15 GR SALEP KULIT;TUBE;1;TUBE;1;15000;12000;Chloramphenicol
TAK020;KALMICETINE KAPSUL;TAB;100;BOX;1;1100;90000;Chloramphenicol
TAK64;KALMOXILLIN 500MG ISI 10 STRIP;TAB;100;BOX;1;2250;180000;Amoxicillin
TAK035;KALNEX 250 MG TAB;TAB;100;BOX;1;2550;210000;Asam traneksamat
TAK034;KALNEX 500 MG TAB;TAB;100;BOX;1;4100;342000;Asam traneksamat
LLK09;KALPANAX CREAM 5 GR;TUBE;1;TUBE;1;14000;11750;Miconazole
013101;KALPANAX OINT;PCS;12;BOX;1;7000;67500;Miconazole
TAK26;KALTROFEN EC 100 MG;TAB;30;BOX;1;5750;138000;Ketoprofen
TAK025;KALTROFEN EC 50 MG;TAB;30;BOX;1;2400;57450;Ketoprofen
LLK161;KALTROFEN GEL 2,5% 30 GR;TUBE;1;TUBE;1;65000;56500;Ketoprofen
TAK030;KALTROFEN SUPP;SUPP;10;BOX;1;16500;133000;Ketoprofen
TAK024;KALXETIN 10 MG;TAB;30;BOX;1;4950;129000;Fluoxetine
TAK099;KALXETIN 20 MG;TAB;30;BOX;1;7400;192750;Fluoxetine
TAKB014;KALZANA D KEMASAN FLS;BTL;1;BTL;1;101000;87650;Suplemen
TAK002;KALZANA D TAB/STRIP;STRIP;10;BOX;1;9000;74500;Suplemen
SYK007;KAMOLAS SIRUP;BTL;1;BTL;1;6000;4400;Paracetamol
TAK001;KAMOLAS TABLET;TAB;100;BOX;1;250;18000;Paracetamol
SYK008;KANDISTATIN DROP 12 ML;BTL;1;BTL;1;41000;34000;Nystatin
TAKC04;KANNA 15 GR;TUBE;1;TUBE;1;9500;7400;Pelembab
TAKC03;KANNA 30 GR;TUBE;1;TUBE;1;16500;13100;Pelembab
LLK79;KANNA WHITE 15 GR;TUBE;1;TUBE;1;10000;7750;Pelembab
LLK80;KANNA WHITE 30 GR;TUBE;1;TUBE;1;18500;14150;Pelembab
012311;KAPAS 1 KG ADP;ROLL;1;ROLL;1;50000;43000;Kapas
012314;KAPAS 100 GR ADP;ROLL;1;ROLL;1;6000;5100;Kapas
012439;KAPAS 25 GR ADP;ROLL;1;ROLL;1;2000;1400;Kapas
012313;KAPAS 250 GR ADP;ROLL;1;ROLL;1;14500;11500;Kapas
012312;KAPAS 500 GR ADP;ROLL;3;ROLL;1;26000;67500;Kapas
LLK098;KAPAS BOLA 120S;PCS;1;PCS;1;9000;6950;Kapas
LLK105;KAPAS SELECTION 35 G;PCS;1;PCS;1;5000;4100;Kapas
LLK062;KAPAS SELECTION 50 GR;PCS;1;PCS;1;7000;5650;Kapas
LLK068;KAPAS SELECTION 75 GR;PCS;1;PCS;1;10000;8000;Kapas
1100001745;KAPSUL JSH SIDO MUNCUL;BTL;1;BTL;1;165000;144650;Herbal
730001327;KAPSUL JSH SIDO MUNCUL STRIP;BOX;1;BOX;1;82500;72000;Herbal
TAK026;KARY UNI 0,05 MG;BTL;1;BTL;1;47500;38000;Pirenoxine
010548;KASA BERKAT 20;KTK;20;PACK;1;4500;74000;Kasa
00014110;KASA GULUNG 1 METER HK;PCS;1;PCS;1;140000;123000;Kasa
00013440;KASA HK;KTK;1;KTK;1;3500;2550;Kasa
LLK022;KASA HUSADA STERIL;KTK;1;KTK;1;10000;8000;Kasa
LLK12;KEJI BELING BALATIF;STRIP;10;BOX;1;5000;37500;Herbal
TAK007;KEJI BELING CAPS STRIP;STRIP;10;BOX;1;10000;79500;Herbal
00015242;KELO COTE GEL 15 GR;TUBE;1;TUBE;1;820000;716000;Pelembab
LLK017;KENACORT A 10 GR CRM;TUBE;1;TUBE;1;112000;97250;Triamcinolone
TAK004;KENACORT TABLET;TAB;100;BOX;1;6000;525000;Triamcinolone
LLK089;KENALOG IN ORABASE CREAM;TUBE;1;TUBE;1;76500;63500;Triamcinolone
TAK023;KENDARON TAB 30S;TAB;30;BOX;1;6950;173400;Amiodarone
010419;KEPPRA 250 MG TAB;TAB;30;BOX;1;10400;259500;Levetiracetam
TAK90;KEPPRA 500 MG TAB;TAB;20;BOX;1;20400;340000;Levetiracetam
TAK097;KETESSE 25 TAB;TAB;50;BOX;1;9850;428500;Dexketoprofen
LLK217;KETOCONAZOLE CRM 15 GR NOVELL;TUBE;1;TUBE;1;12000;9600;Ketoconazole
TAK006;KETOCONAZOLE TAB DEXA;TAB;50;BOX;1;550;19500;Ketoconazole
1100001511;KETOCONAZOLE TAB HEXPHARM 100;TAB;100;BOX;1;500;34000;Ketoconazole
LLK106;KETOMED CRM 15 GR;TUBE;1;TUBE;1;34000;28100;Ketoconazole
013078;KETOMED GEL 15 GR;TUBE;1;TUBE;1;34000;28100;Ketoconazole
SYK031;KETOMED SS 60 ML;BTL;1;BTL;1;53500;43000;Ketoconazole
TAK81;KETOPROFEN 100 MG TAB NOVELL;TAB;100;BOX;1;1100;83500;Ketoprofen
TAK098;KETOPROFEN 50 MG TAB NOVELL;TAB;100;BOX;1;600;44000;Ketoprofen
TAK75;KETOROLAC TAB 10 MG NOVELL;TAB;100;BOX;1;2500;201000;Ketorolac
TAK014;KETOSTERIL TAB;TAB;100;BOX;1;8350;725000;Asam keto
LLK83;KETRICIN ORABASE 0.1% 5GR;TUBE;1;TUBE;1;60000;48300;Triamcinolone
TAK63;KETRICIN TAB;TAB;100;BOX;1;4050;355000;Triamcinolone
1100001516;KIFOVIR 300 MG;TAB;30;BTL;1;15150;394500;Tenofovir
LLK163;KLODERMA CREAM 10 GR;TUBE;1;TUBE;1;42500;34000;Clobetasol propionate
730001366;KLODERMA CREAM 15 GR;TUBE;1;TUBE;1;63000;50500;Clobetasol propionate
LLK067;KLODERMA CREAM 5 GR;TUBE;1;TUBE;1;27500;21800;Clobetasol propionate
LLK93;KLODERMA GEL 5 GR;TUBE;1;TUBE;1;27500;21800;Clobetasol propionate
00014484;KLODERMA LOT 30ML;BTL;1;BTL;1;89500;74500;Clobetasol propionate
LLK181;KLODERMA OINT 10 GR;TUBE;1;TUBE;1;42500;34000;Clobetasol propionate
LLK180;KLODERMA OINT 5 GR;TUBE;1;TUBE;1;27000;21800;Clobetasol propionate
LLK020;KLORFESON CRM;TUBE;1;TUBE;1;7000;5250;Chloramphenicol
TAK754;KOBELLON KAPSUL;STRIP;2;BOX;1;106000;184500;Suplemen
010682;KOLICGON TAB;TAB;100;BOX;1;1050;92000;Hyoscine butylbromide
TAK032;KOLKATRIOL 0,25 KAPSUL;TAB;30;BTL;1;6750;162000;Calcitriol
TAK101;KOLKATRIOL FORTE TAB;TAB;30;BTL;1;10400;271020;Calcitriol
00013899;KOLTON 100 MG TAB;TAB;50;BOX;1;1700;69650;Allopurinol
00014191;KOLTON 300 MG TAB;TAB;50;BOX;1;3850;160700;Allopurinol
010227;KOMBIGLYZE XR TAB;TAB;28;BOX;1;16900;411600;Saxagliptin
SYK018;KOMIX G JAHE;SACH;30;BOX;1;1500;38550;Dextrometorphan
011626;KOMIX G JERUK NIPIS;SACH;30;BOX;1;1500;38550;Dextrometorphan
011627;KOMIX G OBH;SACH;30;BOX;1;1500;38010;Dextrometorphan
011628;KOMIX G PEPERMINT;SACH;30;BOX;1;1500;38550;Phenylephrine
7300010715;KOMIX HERBAL;TUBE;4;BOX;1;2500;8200;Phenylephrine
00015552;KOMIX HERBAL LEMON;TUBE;4;BOX;1;2500;8052;Phenylephrine
TAK57;KOMIX KIDS MADU;SACH;10;BOX;1;1100;9100;Dextrometorphan
011651;KOMIX KIDS STRAWBERRY;SACH;10;BOX;1;1100;9100;Phenylephrine
012217;KOMIX LOHANKUO;SACH;4;BOX;1;2500;7400;Lo Han Kuo
LLK112;KOMPRES KARET (PANAS);PCS;1;PCS;1;20000;17500;Alat Kesehatan
LLK169;KONDOM DUREX COMFORT 3;BOX;1;BOX;1;19000;15200;Kondom
LLK049;KONDOM DUREX EXTRA SAFE 12;BOX;1;BOX;1;77000;61600;Kondom
LLK035;KONDOM DUREX EXTRA SAFE 3;BOX;1;BOX;1;24500;19650;Kondom
LLK048;KONDOM DUREX FETHERLITE 12;BOX;1;BOX;1;77000;61600;Kondom
LLK036;KONDOM DUREX FETHERLITE 3;BOX;1;BOX;1;24500;19650;Kondom
LLD58;KONDOM DUREX RIBBED 3;BOX;1;BOX;1;21500;17000;Kondom
LLK079;KONDOM DUREX STRAWBERY 3 S;BOX;1;BOX;1;24500;19650;Kondom
LLK050;KONDOM DUREX TOGETHER 12;BOX;1;BOX;1;64500;51450;Kondom
LLK043;KONDOM DUREX TOGETHER 3;BOX;1;BOX;1;19000;15200;Kondom
LLK026;KONDOM SUTRA 12 S;BOX;1;BOX;1;19500;16000;Kondom
LLK023;KONDOM SUTRA 3 S;BOX;1;BOX;1;6500;5045;Kondom
011892;KONDOM SUTRA FIESTA 12 STRAWBERRY;BOX;1;BOX;1;38500;31000;Kondom
012031;KONDOM SUTRA FIESTA ISI 3 BUBBLE GUM;BOX;1;BOX;1;12500;10000;Kondom
011890;KONDOM SUTRA FIESTA ISI 3 DURIAN;BOX;1;BOX;1;11500;9000;Kondom
013079;KONDOM SUTRA FIESTA ISI 3 EXTREME;BOX;1;BOX;1;11000;8750;Kondom
00015031;KONDOM SUTRA FIESTA ISI 3 GRAPE;BOX;1;BOX;1;12500;10000;Kondom
012827;KONDOM SUTRA FIESTA ISI 3 MAX DOTTED / GERIGI;BOX;1;BOX;1;9500;7373;Kondom
LLK302;KONDOM SUTRA FIESTA ISI 3 STRAWBERRY;BOX;1;BOX;1;8500;6850;Kondom
012029;KONDOM SUTRA FIESTA ISI 3 ULTRA SAFE;BOX;1;BOX;1;12000;9400;Kondom
LLK504;KONDOM SUTRA OK 12;BOX;1;BOX;1;31000;24750;Kondom
LLK503;KONDOM SUTRA OK 3;BOX;1;BOX;1;9500;7373;Kondom
1100001408;KONICARE GEL PEMBERSIH TANGAN 60 ML;BTL;1;BTL;1;12000;9500;Sanitizer
LLK26;KONICARE GEL PENGURANG GTL 60M;BTL;1;BTL;1;12500;10050;Pelembab
00015422;KONICARE STRETCH MARKS LOTION 60 ML;BTL;1;BTL;1;90000;78150;Pelembab
TAK012;KONIDIN TABLET;STRIP;25;BOX;1;2500;46750;Dextrometorphan
LLK250;KOOLFEVER ANAK;PCS;12;BOX;1;7500;69600;Dextrometorphan
LLK432;KOOLFEVER BABY;PCS;12;BOX;1;5500;57600;Alat Kesehatan
012426;KOOLFEVER DEWASA PER LEMBAR;PCS;12;BOX;1;7500;78000;Alat Kesehatan
LLK88;KOYO CABE / STP;PCS;20;BOX;1;10500;175000;Koyo
TAK019;KSR TABLET;TAB;100;BOX;1;4500;334300;Potassium chlodire
011123;KULDON SARIAWAN 10;STRIP;10;BOX;1;2500;19000;Obat Kumur
LLK162;KUNYIT ASAM SIRIH + MADU;PCS;5;KTK;1;2000;6100;Herbal
LLK015;KUNYIT ASEM SIDO MUNCUL;KTK;1;KTK;1;7500;5800;Herbal
LLJ058;KUPU-KUPU TAY PIN SAN;PCS;12;KTK;1;3500;35004;Herbal
012027;KUTILOS BANDED;PCS;1;PCS;1;23500;18900;Pelembab
LLK362;K-Y JELLY (B) 100 GR;TUBE;1;TUBE;1;77000;61600;Kondom
LLK132;K-Y JELLY (K) 50 GR;TUBE;1;TUBE;1;46000;36750;Kondom
TAL022;LACBON TAB;TAB;100;BOX;1;1800;157000;Suplemen
TAL806;LACIDOFIL CAPS;BTL;1;BTL;1;64500;53500;Suplemen
730001229;LACTACYD ALL DAY CARE 150 ML;BTL;1;BTL;1;65000;57050;Sabun
730001230;LACTACYD ALL DAY CARE 250 ML;BTL;1;BTL;1;97000;85050;Sabun
730001407;LACTACYD ALL DAY CARE 60 ML;BTL;1;BTL;1;30000;24350;Sabun
LLL027;LACTACYD LIQ 60 ML BIRU;BTL;1;BTL;1;30500;24500;Sabun
LLL079;LACTACYD LIQUID 230/250 ML BIRU;BTL;1;BTL;1;105000;91450;Sabun
LLL260;LACTACYD LIQUID BIRU 150 ML;BTL;1;BTL;1;69000;55150;Sabun
730001111;LACTACYD ODOR FRESH 60 ML;BTL;1;BTL;1;23000;18250;Sabun
TAL300;LACTAFAR CAPSUL;STRIP;3;BOX;1;50000;132600;Suplemen
TAL254;LACTAMAM 60 TAB;STRIP;6;BOX;1;38500;192900;Suplemen
012902;LACTAMOR BLISTER;STRIP;6;BOX;1;30000;145002;Suplemen
00014294;LACTAS CALCICUS UNI 100;TAB;100;BTL;1;100;6500;Suplemen
LLL007;LACTO - B SACH;SACH;40;KTK;1;7500;254000;Probiotik
SYL028;LACTULAX SYR 120 ML;BTL;1;BTL;1;70000;55950;Laktulosa
AYL039;LACTULAX SYR 200 ML;BTL;1;BTL;1;107000;85700;Laktulosa
SYL031;LACTULAX SYR 60 ML;BTL;1;BTL;1;50000;39700;Laktulosa
LLL008;LAFALOS CREAM;TUBE;1;TUBE;1;15000;12250;Menthol
LLL631;LAFALOS PLUS 20 GRAM;TUBE;1;TUBE;1;23500;18500;Menthol
00014676;LAGAS 30 MG CAPS;TAB;20;BOX;1;17500;304760;Vitamin E
1100001471;LAGESIL SYR 100 ML;BTL;1;BTL;1;33500;26800;Aluminium hyroxide
TSL137;LAGESIL TABL;TAB;100;BOX;1;1400;117900;Aluminium hyroxide
TAL032;LAKTAFIT TAB;TAB;60;BOX;1;3350;174000;Placenta extract
SYL60;LAMBUCID SYR 100 ML;BTL;1;BTL;1;9500;6850;Aluminium hyroxide
SYL034;LAMBUCID SYR 60 ML;BTL;1;BTL;1;7000;5000;Aluminium hyroxide
TAL019;LAMBUCID TAB;TAB;200;BOX;1;300;42800;Aluminium hyroxide
TAL086;LAMESON 16 MG TABLET;TAB;100;BOX;1;10350;900000;Methylprednisolone
TAL024;LAMESON 4 MG TABLET;TAB;100;BOX;1;4200;365000;Methylprednisolone
TAL046;LAMESON 8 MG TABLET;TAB;100;BOX;1;6750;590000;Methylprednisolone
010667;LAMICTAL 100 MG TAB;TAB;30;BOX;1;11800;307950;Lamotrigine
TAL137;LAMICTAL 50 MG TAB;TAB;30;BOX;1;6150;160650;Lamotrigine
TAL58;LANABAL TAB;TAB;100;BOX;1;2550;221000;Mecobalamine
TAL005;LANADEXON TAB;TAB;100;BOX;1;200;12000;Dexamethasone
LLL052;LANAKELOID E CREAM 10 GR;TUBE;1;TUBE;1;125000;109700;Vitamin E
TAL001;LANAMOL TAB;TAB;100;BOX;1;350;24000;Paracetamol
LLL001;LANCAR ASI;BOX;1;BOX;1;50000;40500;Suplemen
TAL917;LANCID 30 MG CAPSUL;TAB;20;BOX;1;17500;306000;Lansoprazol
TAL914;LANCOLIN TABLET;TAB;30;BOX;1;16100;419520;Suplemen
011490;LANDO 300 MG TAB;TAB;50;BOX;1;9850;428000;Clindamycin
TAL900;LANFIX 100 MG CAPSUL;TAB;30;BOX;1;21800;568500;Cefixime
TAL913;LANFIX 200 MG CAPSUL;TAB;30;BOX;1;34250;893100;Cefixime
LLL078;LANG INHALER;PCS;1;PCS;1;7850;6550;Minyak Angin
TAL708;LANSOPRAZOLE 30 MG NOVEL;TAB;20;BOX;1;1050;15000;Lansoprazol
010910;LANSOPRAZOLE TAB NUFARINDO;TAB;20;BOX;1;1000;13900;Lansoprazol
SYL75;LANTULOS SYR;BTL;1;BTL;1;59000;47000.87;Lactulose
TAL052;LANTUROL 200 MG 100S;TAB;100;BOX;1;3400;272000;Suplemen
TAL064;LANTUROL 400 MG;TAB;100;BOX;1;6200;496100;Suplemen
LLL970;LANTUS SOLOSTAR 5PEN;PCS;5;BOX;1;234000;1016500;Insulin glargine
00014949;LANTUS XR;PCS;5;BOX;1;349000;1519000;Insulin glargine
TAL066;LAPIBAL 250 MG TAB;TAB;100;BOX;1;1750;150000;Mecobalamine
TAL043;LAPIBAL 500 MG TAB;TAB;100;BOX;1;2800;241500;Mecobalamine
TAL085;LAPIBROZ 600 MG TAB;TAB;30;BOX;1;4850;115710;Gemfibrozil
SYL020;LAPICEF 125 MG SIRUP;BTL;1;BTL;1;59000;49300;Cefadroxil
SYL032;LAPICEF 250 MG SIRUP;BTL;1;BTL;1;93500;77700;Cefadroxil
TAL98;LAPICEF 500 MG;TAB;100;BOX;1;13000;1125000;Cefadroxil
TAL135;LAPIFLOX TABL;TAB;30;BOX;1;10450;250650;Ciprofloxacin
730001135;LAPIGIM 2/500 MG;TAB;30;BOX;1;6700;160710;Glimepiride
SYL021;LAPIMOX 125MG DRY SIRUP;BTL;1;BTL;1;32000;25750;Amoxicillin
SYL63;LAPIMOX 250MG DRY SIRUP;BTL;1;BTL;1;45500;36500;Amoxicillin
TAL101;LAPIMOX 500 MG CAPS;TAB;100;BOX;1;3400;294600;Amoxicillin
TAL069;LAPIMUC TABL;TAB;100;BOX;1;1150;91000;Ambroxol
TAL134;LAPISTAN TABL 500 MG;TAB;100;BOX;1;1750;139500;Asam mefenamat
TAL041;LAPRAZ KAPSUL;TAB;20;BOX;1;14800;257000;Lansoprazol
